user_id,task_count,event_count,activity_cluster
9000,1,0,Low Activity
9001,1,0,Low Activity
9004,1,0,Low Activity
9011,1,0,Low Activity
9016,1,0,Low Activity
9017,1,0,Low Activity
9020,1,0,Low Activity
9022,1,0,Low Activity
9024,1,0,Low Activity
9027,1,0,Low Activity
9028,1,0,Low Activity
9034,1,0,Low Activity
9043,1,0,Low Activity
9044,1,0,Low Activity
9048,1,0,Low Activity
9063,1,0,Low Activity
9068,1,0,Low Activity
9073,1,0,Low Activity
9080,1,0,Low Activity
9086,1,0,Low Activity
9089,1,0,Low Activity
9091,1,0,Low Activity
9093,1,0,Low Activity
9096,1,0,Low Activity
9098,1,0,Low Activity
9101,1,0,Low Activity
9103,1,0,Low Activity
9108,1,0,Low Activity
9111,1,0,Low Activity
9112,1,0,Low Activity
9114,1,0,Low Activity
9125,1,0,Low Activity
9136,1,0,Low Activity
9137,1,0,Low Activity
9140,1,0,Low Activity
9144,1,0,Low Activity
9147,1,0,Low Activity
9152,1,0,Low Activity
9154,1,0,Low Activity
9156,1,0,Low Activity
9160,1,0,Low Activity
9161,1,0,Low Activity
9165,1,0,Low Activity
9170,1,0,Low Activity
9172,1,0,Low Activity
9173,1,0,Low Activity
9177,1,0,Low Activity
9178,1,0,Low Activity
9183,1,0,Low Activity
9185,1,0,Low Activity
9192,1,0,Low Activity
9195,1,0,Low Activity
9197,1,0,Low Activity
9198,1,0,Low Activity
9199,1,0,Low Activity
9202,1,0,Low Activity
9203,1,0,Low Activity
9211,1,0,Low Activity
9224,1,0,Low Activity
9225,1,0,Low Activity
9227,1,0,Low Activity
9228,1,0,Low Activity
9234,1,0,Low Activity
9235,1,0,Low Activity
9241,1,0,Low Activity
9243,1,0,Low Activity
9244,1,0,Low Activity
9247,1,0,Low Activity
9250,1,0,Low Activity
9257,1,0,Low Activity
9263,1,0,Low Activity
9265,1,0,Low Activity
9272,1,0,Low Activity
9275,1,0,Low Activity
9276,1,0,Low Activity
9277,1,0,Low Activity
9278,1,0,Low Activity
9279,1,0,Low Activity
9285,1,0,Low Activity
9287,1,0,Low Activity
9292,1,0,Low Activity
9294,1,0,Low Activity
9295,1,0,Low Activity
9299,1,0,Low Activity
9303,1,0,Low Activity
9312,1,0,Low Activity
9316,1,0,Low Activity
9321,1,0,Low Activity
9323,1,0,Low Activity
9324,1,0,Low Activity
9332,1,0,Low Activity
9334,1,0,Low Activity
9335,1,0,Low Activity
9339,1,0,Low Activity
9350,1,0,Low Activity
9351,1,0,Low Activity
9352,1,0,Low Activity
9358,1,0,Low Activity
9360,1,0,Low Activity
9364,1,0,Low Activity
9365,1,0,Low Activity
9375,1,0,Low Activity
9376,1,0,Low Activity
9384,1,0,Low Activity
9390,1,0,Low Activity
9392,1,0,Low Activity
9393,1,0,Low Activity
9395,1,0,Low Activity
9405,1,0,Low Activity
9413,1,0,Low Activity
9416,1,0,Low Activity
9420,1,0,Low Activity
9434,1,0,Low Activity
9438,1,0,Low Activity
9439,1,0,Low Activity
9441,1,0,Low Activity
9444,1,0,Low Activity
9448,1,0,Low Activity
9451,1,0,Low Activity
9457,1,0,Low Activity
9460,1,0,Low Activity
9465,1,0,Low Activity
9470,1,0,Low Activity
9479,1,0,Low Activity
9484,1,0,Low Activity
9487,1,0,Low Activity
9490,1,0,Low Activity
9491,1,0,Low Activity
9498,1,0,Low Activity
9499,1,0,Low Activity
9500,1,0,Low Activity
9502,1,0,Low Activity
9504,1,0,Low Activity
9510,1,0,Low Activity
9511,1,0,Low Activity
9516,1,0,Low Activity
9518,1,0,Low Activity
9524,1,0,Low Activity
9525,1,0,Low Activity
9531,1,0,Low Activity
9533,1,0,Low Activity
9541,1,0,Low Activity
9543,1,0,Low Activity
9548,1,0,Low Activity
9554,1,0,Low Activity
9562,1,0,Low Activity
9566,1,0,Low Activity
9574,1,0,Low Activity
9575,1,0,Low Activity
9580,1,0,Low Activity
9586,1,0,Low Activity
9588,1,0,Low Activity
9590,1,0,Low Activity
9592,1,0,Low Activity
9593,1,0,Low Activity
9597,1,0,Low Activity
9598,1,0,Low Activity
9599,1,0,Low Activity
9602,1,0,Low Activity
9604,1,0,Low Activity
9607,1,0,Low Activity
9611,1,0,Low Activity
9615,1,0,Low Activity
9617,1,0,Low Activity
9626,1,0,Low Activity
9627,1,0,Low Activity
9628,1,0,Low Activity
9630,1,0,Low Activity
9631,1,0,Low Activity
9636,1,0,Low Activity
9637,1,0,Low Activity
9640,1,0,Low Activity
9642,1,0,Low Activity
9654,1,0,Low Activity
9669,1,0,Low Activity
9676,1,0,Low Activity
9679,1,0,Low Activity
9682,1,0,Low Activity
9692,1,0,Low Activity
9693,1,0,Low Activity
9699,1,0,Low Activity
9717,1,0,Low Activity
9718,1,0,Low Activity
9720,1,0,Low Activity
9722,1,0,Low Activity
9723,1,0,Low Activity
9727,1,0,Low Activity
9728,1,0,Low Activity
9731,1,0,Low Activity
9733,1,0,Low Activity
9737,1,0,Low Activity
9741,1,0,Low Activity
9743,1,0,Low Activity
9744,1,0,Low Activity
9746,1,0,Low Activity
9747,1,0,Low Activity
9752,1,0,Low Activity
9760,1,0,Low Activity
9765,1,0,Low Activity
9766,1,0,Low Activity
9767,1,0,Low Activity
9770,1,0,Low Activity
9774,1,0,Low Activity
9777,1,0,Low Activity
9783,1,0,Low Activity
9785,1,0,Low Activity
9796,1,0,Low Activity
9797,1,0,Low Activity
9798,1,0,Low Activity
9802,1,0,Low Activity
9808,1,0,Low Activity
9810,1,0,Low Activity
9816,1,0,Low Activity
9833,1,0,Low Activity
9839,1,0,Low Activity
9844,1,0,Low Activity
9848,1,0,Low Activity
9849,1,0,Low Activity
9853,1,0,Low Activity
9858,1,0,Low Activity
9859,1,0,Low Activity
9863,1,0,Low Activity
9867,1,0,Low Activity
9874,1,0,Low Activity
9877,1,0,Low Activity
9888,1,0,Low Activity
9891,1,0,Low Activity
9893,1,0,Low Activity
9894,1,0,Low Activity
9896,1,0,Low Activity
9900,1,0,Low Activity
9901,1,0,Low Activity
9906,1,0,Low Activity
9907,1,0,Low Activity
9908,1,0,Low Activity
9909,1,0,Low Activity
9910,1,0,Low Activity
9915,1,0,Low Activity
9918,1,0,Low Activity
9920,1,0,Low Activity
9921,1,0,Low Activity
9923,1,0,Low Activity
9925,1,0,Low Activity
9926,1,0,Low Activity
9928,1,0,Low Activity
9931,1,0,Low Activity
9933,1,0,Low Activity
9938,1,0,Low Activity
9939,1,0,Low Activity
9940,1,0,Low Activity
9945,1,0,Low Activity
9947,1,0,Low Activity
9948,1,0,Low Activity
9951,1,0,Low Activity
9954,1,0,Low Activity
9956,1,0,Low Activity
9960,1,0,Low Activity
9961,1,0,Low Activity
9967,1,0,Low Activity
9968,1,0,Low Activity
9969,1,0,Low Activity
9973,1,0,Low Activity
9974,1,0,Low Activity
9975,1,0,Low Activity
9976,1,0,Low Activity
9977,1,0,Low Activity
9980,1,0,Low Activity
9984,1,0,Low Activity
9987,1,0,Low Activity
9990,1,0,Low Activity
9992,1,0,Low Activity
9998,1,0,Low Activity
7,0,6,Medium Activity
18,0,6,Medium Activity
26,0,6,Medium Activity
30,0,6,Medium Activity
33,0,6,Medium Activity
37,0,6,Medium Activity
38,0,6,Medium Activity
41,0,6,Medium Activity
44,0,6,Medium Activity
69,0,6,Medium Activity
76,0,6,Medium Activity
78,0,6,Medium Activity
83,0,6,Medium Activity
86,0,6,Medium Activity
89,0,6,Medium Activity
91,0,6,Medium Activity
93,0,6,Medium Activity
107,0,6,Medium Activity
120,0,6,Medium Activity
129,0,6,Medium Activity
130,0,6,Medium Activity
136,0,6,Medium Activity
138,0,6,Medium Activity
155,0,6,Medium Activity
156,0,6,Medium Activity
161,0,6,Medium Activity
173,0,6,Medium Activity
179,0,6,Medium Activity
198,0,6,Medium Activity
199,0,6,Medium Activity
202,0,6,Medium Activity
219,0,6,Medium Activity
228,0,6,Medium Activity
230,0,6,Medium Activity
236,0,6,Medium Activity
240,0,6,Medium Activity
242,0,6,Medium Activity
246,0,6,Medium Activity
249,0,6,Medium Activity
256,0,6,Medium Activity
276,0,6,Medium Activity
280,0,6,Medium Activity
285,0,6,Medium Activity
292,0,6,Medium Activity
297,0,6,Medium Activity
302,0,6,Medium Activity
315,0,6,Medium Activity
323,0,6,Medium Activity
324,0,6,Medium Activity
353,0,6,Medium Activity
354,0,6,Medium Activity
359,0,6,Medium Activity
361,0,6,Medium Activity
365,0,6,Medium Activity
378,0,6,Medium Activity
385,0,6,Medium Activity
403,0,6,Medium Activity
417,0,6,Medium Activity
420,0,6,Medium Activity
423,0,6,Medium Activity
429,0,6,Medium Activity
434,0,6,Medium Activity
439,0,6,Medium Activity
442,0,6,Medium Activity
444,0,6,Medium Activity
447,0,6,Medium Activity
476,0,6,Medium Activity
477,0,6,Medium Activity
480,0,6,Medium Activity
482,0,6,Medium Activity
490,0,6,Medium Activity
492,0,6,Medium Activity
507,0,6,Medium Activity
518,0,6,Medium Activity
532,0,6,Medium Activity
541,0,6,Medium Activity
543,0,6,Medium Activity
574,0,6,Medium Activity
576,0,6,Medium Activity
587,0,6,Medium Activity
588,0,6,Medium Activity
602,0,6,Medium Activity
603,0,6,Medium Activity
616,0,6,Medium Activity
630,0,6,Medium Activity
634,0,6,Medium Activity
636,0,6,Medium Activity
637,0,6,Medium Activity
640,0,6,Medium Activity
647,0,6,Medium Activity
652,0,6,Medium Activity
657,0,6,Medium Activity
658,0,6,Medium Activity
664,0,6,Medium Activity
677,0,6,Medium Activity
689,0,6,Medium Activity
690,0,6,Medium Activity
692,0,6,Medium Activity
701,0,6,Medium Activity
703,0,6,Medium Activity
714,0,6,Medium Activity
719,0,6,Medium Activity
730,0,6,Medium Activity
738,0,6,Medium Activity
740,0,6,Medium Activity
745,0,6,Medium Activity
748,0,6,Medium Activity
749,0,6,Medium Activity
752,0,6,Medium Activity
769,0,6,Medium Activity
770,0,6,Medium Activity
775,0,6,Medium Activity
785,0,6,Medium Activity
810,0,6,Medium Activity
821,0,6,Medium Activity
822,0,6,Medium Activity
826,0,6,Medium Activity
845,0,6,Medium Activity
846,0,6,Medium Activity
861,0,6,Medium Activity
864,0,6,Medium Activity
879,0,6,Medium Activity
894,0,6,Medium Activity
898,0,6,Medium Activity
901,0,6,Medium Activity
904,0,6,Medium Activity
908,0,6,Medium Activity
924,0,6,Medium Activity
929,0,6,Medium Activity
931,0,6,Medium Activity
937,0,6,Medium Activity
942,0,6,Medium Activity
944,0,6,Medium Activity
945,0,6,Medium Activity
947,0,6,Medium Activity
973,0,6,Medium Activity
995,0,6,Medium Activity
1014,0,6,Medium Activity
1023,0,6,Medium Activity
1028,0,6,Medium Activity
1032,0,6,Medium Activity
1058,0,6,Medium Activity
1063,0,6,Medium Activity
1064,0,6,Medium Activity
1066,0,6,Medium Activity
1075,0,6,Medium Activity
1081,0,6,Medium Activity
1091,0,6,Medium Activity
1092,0,6,Medium Activity
1099,0,6,Medium Activity
1101,0,6,Medium Activity
1110,0,6,Medium Activity
1112,0,6,Medium Activity
1127,0,6,Medium Activity
1134,0,6,Medium Activity
1136,0,6,Medium Activity
1166,0,6,Medium Activity
1170,0,6,Medium Activity
1199,0,6,Medium Activity
1203,0,6,Medium Activity
1204,0,6,Medium Activity
1205,0,6,Medium Activity
1208,0,6,Medium Activity
1211,0,6,Medium Activity
1220,0,6,Medium Activity
1225,0,6,Medium Activity
1228,0,6,Medium Activity
1232,0,6,Medium Activity
1249,0,6,Medium Activity
1260,0,6,Medium Activity
1264,0,6,Medium Activity
1268,0,6,Medium Activity
1291,0,6,Medium Activity
1293,0,6,Medium Activity
1295,0,6,Medium Activity
1301,0,6,Medium Activity
1302,0,6,Medium Activity
1303,0,6,Medium Activity
1305,0,6,Medium Activity
1309,0,6,Medium Activity
1316,0,6,Medium Activity
1318,0,6,Medium Activity
1343,0,6,Medium Activity
1361,0,6,Medium Activity
1371,0,6,Medium Activity
1380,0,6,Medium Activity
1383,0,6,Medium Activity
1388,0,6,Medium Activity
1393,0,6,Medium Activity
1401,0,6,Medium Activity
1408,0,6,Medium Activity
1428,0,6,Medium Activity
1431,0,6,Medium Activity
1437,0,6,Medium Activity
1443,0,6,Medium Activity
1452,0,6,Medium Activity
1457,0,6,Medium Activity
1459,0,6,Medium Activity
1478,0,6,Medium Activity
1489,0,6,Medium Activity
1494,0,6,Medium Activity
1499,0,6,Medium Activity
1503,0,6,Medium Activity
1504,0,6,Medium Activity
1513,0,6,Medium Activity
1517,0,6,Medium Activity
1536,0,6,Medium Activity
1538,0,6,Medium Activity
1540,0,6,Medium Activity
1548,0,6,Medium Activity
1554,0,6,Medium Activity
1559,0,6,Medium Activity
1567,0,6,Medium Activity
1589,0,6,Medium Activity
1594,0,6,Medium Activity
1595,0,6,Medium Activity
1603,0,6,Medium Activity
1618,0,6,Medium Activity
1638,0,6,Medium Activity
1639,0,6,Medium Activity
1650,0,6,Medium Activity
1658,0,6,Medium Activity
1666,0,6,Medium Activity
1700,0,6,Medium Activity
1702,0,6,Medium Activity
1713,0,6,Medium Activity
1718,0,6,Medium Activity
1729,0,6,Medium Activity
1759,0,6,Medium Activity
1761,0,6,Medium Activity
1765,0,6,Medium Activity
1766,0,6,Medium Activity
1785,0,6,Medium Activity
1799,0,6,Medium Activity
1816,0,6,Medium Activity
1818,0,6,Medium Activity
1819,0,6,Medium Activity
1822,0,6,Medium Activity
1829,0,6,Medium Activity
1832,0,6,Medium Activity
1836,0,6,Medium Activity
1843,0,6,Medium Activity
1845,0,6,Medium Activity
1850,0,6,Medium Activity
1859,0,6,Medium Activity
1873,0,6,Medium Activity
1874,0,6,Medium Activity
1896,0,6,Medium Activity
1911,0,6,Medium Activity
1914,0,6,Medium Activity
1916,0,6,Medium Activity
1918,0,6,Medium Activity
1929,0,6,Medium Activity
1948,0,6,Medium Activity
1955,0,6,Medium Activity
1957,0,6,Medium Activity
1961,0,6,Medium Activity
1967,0,6,Medium Activity
1972,0,6,Medium Activity
1974,0,6,Medium Activity
1976,0,6,Medium Activity
1977,0,6,Medium Activity
1978,0,6,Medium Activity
1985,0,6,Medium Activity
2001,0,6,Medium Activity
2007,0,6,Medium Activity
2010,0,6,Medium Activity
2016,0,6,Medium Activity
2026,0,6,Medium Activity
2028,0,6,Medium Activity
2029,0,6,Medium Activity
2038,0,6,Medium Activity
2045,0,6,Medium Activity
2069,0,6,Medium Activity
2070,0,6,Medium Activity
2086,0,6,Medium Activity
2106,0,6,Medium Activity
2127,0,6,Medium Activity
2134,0,6,Medium Activity
2153,0,6,Medium Activity
2156,0,6,Medium Activity
2161,0,6,Medium Activity
2165,0,6,Medium Activity
2176,0,6,Medium Activity
2177,0,6,Medium Activity
2179,0,6,Medium Activity
2181,0,6,Medium Activity
2203,0,6,Medium Activity
2205,0,6,Medium Activity
2209,0,6,Medium Activity
2213,0,6,Medium Activity
2215,0,6,Medium Activity
2216,0,6,Medium Activity
2217,0,6,Medium Activity
2219,0,6,Medium Activity
2220,0,6,Medium Activity
2247,0,6,Medium Activity
2249,0,6,Medium Activity
2268,0,6,Medium Activity
2271,0,6,Medium Activity
2276,0,6,Medium Activity
2283,0,6,Medium Activity
2284,0,6,Medium Activity
2293,0,6,Medium Activity
2296,0,6,Medium Activity
2302,0,6,Medium Activity
2307,0,6,Medium Activity
2310,0,6,Medium Activity
2326,0,6,Medium Activity
2327,0,6,Medium Activity
2330,0,6,Medium Activity
2334,0,6,Medium Activity
2342,0,6,Medium Activity
2346,0,6,Medium Activity
2348,0,6,Medium Activity
2354,0,6,Medium Activity
2366,0,6,Medium Activity
2370,0,6,Medium Activity
2371,0,6,Medium Activity
2379,0,6,Medium Activity
2381,0,6,Medium Activity
2390,0,6,Medium Activity
2395,0,6,Medium Activity
2407,0,6,Medium Activity
2410,0,6,Medium Activity
2414,0,6,Medium Activity
2416,0,6,Medium Activity
2423,0,6,Medium Activity
2425,0,6,Medium Activity
2442,0,6,Medium Activity
2454,0,6,Medium Activity
2456,0,6,Medium Activity
2463,0,6,Medium Activity
2465,0,6,Medium Activity
2477,0,6,Medium Activity
2480,0,6,Medium Activity
2482,0,6,Medium Activity
2483,0,6,Medium Activity
2512,0,6,Medium Activity
2513,0,6,Medium Activity
2529,0,6,Medium Activity
2535,0,6,Medium Activity
2538,0,6,Medium Activity
2553,0,6,Medium Activity
2554,0,6,Medium Activity
2557,0,6,Medium Activity
2568,0,6,Medium Activity
2569,0,6,Medium Activity
2570,0,6,Medium Activity
2573,0,6,Medium Activity
2590,0,6,Medium Activity
2602,0,6,Medium Activity
2611,0,6,Medium Activity
2617,0,6,Medium Activity
2620,0,6,Medium Activity
2625,0,6,Medium Activity
2639,0,6,Medium Activity
2648,0,6,Medium Activity
2649,0,6,Medium Activity
2668,0,6,Medium Activity
2675,0,6,Medium Activity
2678,0,6,Medium Activity
2694,0,6,Medium Activity
2706,0,6,Medium Activity
2711,0,6,Medium Activity
2715,0,6,Medium Activity
2722,0,6,Medium Activity
2739,0,6,Medium Activity
2751,0,6,Medium Activity
2756,0,6,Medium Activity
2757,0,6,Medium Activity
2759,0,6,Medium Activity
2764,0,6,Medium Activity
2778,0,6,Medium Activity
2784,0,6,Medium Activity
2785,0,6,Medium Activity
2788,0,6,Medium Activity
2790,0,6,Medium Activity
2796,0,6,Medium Activity
2798,0,6,Medium Activity
2800,0,6,Medium Activity
2801,0,6,Medium Activity
2803,0,6,Medium Activity
2814,0,6,Medium Activity
2817,0,6,Medium Activity
2819,0,6,Medium Activity
2828,0,6,Medium Activity
2836,0,6,Medium Activity
2858,0,6,Medium Activity
2864,0,6,Medium Activity
2868,0,6,Medium Activity
2875,0,6,Medium Activity
2886,0,6,Medium Activity
2897,0,6,Medium Activity
2898,0,6,Medium Activity
2905,0,6,Medium Activity
2908,0,6,Medium Activity
2913,0,6,Medium Activity
2919,0,6,Medium Activity
2928,0,6,Medium Activity
2929,0,6,Medium Activity
2950,0,6,Medium Activity
2952,0,6,Medium Activity
2954,0,6,Medium Activity
2958,0,6,Medium Activity
2963,0,6,Medium Activity
2965,0,6,Medium Activity
2978,0,6,Medium Activity
2991,0,6,Medium Activity
2995,0,6,Medium Activity
2996,0,6,Medium Activity
2999,0,6,Medium Activity
3017,0,6,Medium Activity
3018,0,6,Medium Activity
3026,0,6,Medium Activity
3031,0,6,Medium Activity
3033,0,6,Medium Activity
3037,0,6,Medium Activity
3062,0,6,Medium Activity
3077,0,6,Medium Activity
3078,0,6,Medium Activity
3080,0,6,Medium Activity
3086,0,6,Medium Activity
3095,0,6,Medium Activity
3101,0,6,Medium Activity
3103,0,6,Medium Activity
3111,0,6,Medium Activity
3124,0,6,Medium Activity
3126,0,6,Medium Activity
3144,0,6,Medium Activity
3155,0,6,Medium Activity
3170,0,6,Medium Activity
3194,0,6,Medium Activity
3202,0,6,Medium Activity
3208,0,6,Medium Activity
3210,0,6,Medium Activity
3211,0,6,Medium Activity
3216,0,6,Medium Activity
3220,0,6,Medium Activity
3221,0,6,Medium Activity
3224,0,6,Medium Activity
3233,0,6,Medium Activity
3237,0,6,Medium Activity
3240,0,6,Medium Activity
3262,0,6,Medium Activity
3267,0,6,Medium Activity
3270,0,6,Medium Activity
3272,0,6,Medium Activity
3280,0,6,Medium Activity
3302,0,6,Medium Activity
3307,0,6,Medium Activity
3308,0,6,Medium Activity
3329,0,6,Medium Activity
3330,0,6,Medium Activity
3341,0,6,Medium Activity
3363,0,6,Medium Activity
3366,0,6,Medium Activity
3368,0,6,Medium Activity
3369,0,6,Medium Activity
3370,0,6,Medium Activity
3377,0,6,Medium Activity
3387,0,6,Medium Activity
3388,0,6,Medium Activity
3395,0,6,Medium Activity
3398,0,6,Medium Activity
3409,0,6,Medium Activity
3421,0,6,Medium Activity
3422,0,6,Medium Activity
3424,0,6,Medium Activity
3426,0,6,Medium Activity
3434,0,6,Medium Activity
3436,0,6,Medium Activity
3444,0,6,Medium Activity
3445,0,6,Medium Activity
3463,0,6,Medium Activity
3474,0,6,Medium Activity
3480,0,6,Medium Activity
3507,0,6,Medium Activity
3512,0,6,Medium Activity
3524,0,6,Medium Activity
3530,0,6,Medium Activity
3534,0,6,Medium Activity
3549,0,6,Medium Activity
3557,0,6,Medium Activity
3565,0,6,Medium Activity
3576,0,6,Medium Activity
3577,0,6,Medium Activity
3583,0,6,Medium Activity
3608,0,6,Medium Activity
3621,0,6,Medium Activity
3651,0,6,Medium Activity
3656,0,6,Medium Activity
3658,0,6,Medium Activity
3665,0,6,Medium Activity
3670,0,6,Medium Activity
3671,0,6,Medium Activity
3673,0,6,Medium Activity
3677,0,6,Medium Activity
3691,0,6,Medium Activity
3693,0,6,Medium Activity
3694,0,6,Medium Activity
3700,0,6,Medium Activity
3707,0,6,Medium Activity
3737,0,6,Medium Activity
3748,0,6,Medium Activity
3761,0,6,Medium Activity
3763,0,6,Medium Activity
3766,0,6,Medium Activity
3772,0,6,Medium Activity
3775,0,6,Medium Activity
3779,0,6,Medium Activity
3785,0,6,Medium Activity
3786,0,6,Medium Activity
3799,0,6,Medium Activity
3802,0,6,Medium Activity
3810,0,6,Medium Activity
3812,0,6,Medium Activity
3820,0,6,Medium Activity
3835,0,6,Medium Activity
3858,0,6,Medium Activity
3861,0,6,Medium Activity
3867,0,6,Medium Activity
3870,0,6,Medium Activity
3882,0,6,Medium Activity
3883,0,6,Medium Activity
3893,0,6,Medium Activity
3900,0,6,Medium Activity
3915,0,6,Medium Activity
3926,0,6,Medium Activity
3931,0,6,Medium Activity
3942,0,6,Medium Activity
3948,0,6,Medium Activity
3949,0,6,Medium Activity
3952,0,6,Medium Activity
3958,0,6,Medium Activity
3962,0,6,Medium Activity
3964,0,6,Medium Activity
3969,0,6,Medium Activity
3975,0,6,Medium Activity
3983,0,6,Medium Activity
3993,0,6,Medium Activity
3995,0,6,Medium Activity
3998,0,6,Medium Activity
4003,0,6,Medium Activity
4012,0,6,Medium Activity
4031,0,6,Medium Activity
